0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4
1394,1072,0,0,0,0,84,0,0,0,0,0,0,0,0,0,23,0,2,2,6,25
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,252,238,218,0,238,218,0,0,0,0,0,0,0,0,1,0,1,1,1
370,300,0,517,0,301,0,0,301,4,0,0,0,0,0,0,5,4,0,2,7,9
0,0,0,120,0,66,0,0,66,0,0,0,0,0,1,0,0,1,0,1,2,1
0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3
0,0,0,243,229,209,0,229,209,0,0,0,0,0,0,0,0,1,0,1,1,1
610,512,148,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,2,7
0,0,0,864,808,728,0,808,728,4,0,0,0,0,0,0,0,4,0,1,2,4
296,240,0,214,0,106,0,0,106,2,0,0,0,0,0,0,4,2,0,2,5,6
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,428,400,360,126,400,360,2,0,0,0,0,0,0,0,2,3,2,2,5
148,120,0,252,238,218,0,238,218,0,0,0,0,0,0,0,2,1,0,2,4,3
0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
0,0,0,428,400,360,0,400,360,2,0,0,0,0,0,0,0,2,0,1,2,2
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
977,823,235,266,0,158,0,0,158,3,0,0,0,0,0,0,11,2,0,2,4,13
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
977,823,235,266,0,158,0,0,158,3,0,0,0,0,0,0,11,2,0,2,4,13
0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5
0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5
0,0,0,2478,960,1354,0,960,1354,20,0,0,0,0,0,0,0,26,0,6,9,26
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,1206,606,888,0,606,888,7,0,0,0,0,0,0,0,7,0,2,5,7
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,4369,3995,3921,0,3995,3921,2,0,0,0,0,0,0,0,12,0,2,4,12
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
367,311,87,252,238,218,0,238,218,1,0,0,0,0,0,0,4,1,0,2,3,5
0,0,0,20978,2870,17642,660,2870,17642,36,0,0,0,0,4,0,0,74,14,13,17,88
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,645,603,543,84,603,543,3,0,0,0,0,0,0,0,3,2,2,2,5
0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4
0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5
0,0,0,12323,11897,11739,0,11897,11739,2,0,0,0,0,0,0,0,16,0,2,4,16
1468,1132,0,0,0,0,84,0,0,0,0,0,0,0,0,0,24,0,2,2,6,26
0,0,0,1206,606,888,0,606,888,7,0,0,0,0,0,0,0,7,0,2,5,7
74,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
1662,1284,0,0,0,0,84,0,0,0,0,0,0,0,0,0,27,0,2,2,8,29
66,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5
0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3
0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3
977,823,235,266,0,158,0,0,158,3,0,0,0,0,0,0,11,2,0,2,4,13
0,0,0,12572,12146,11988,0,12146,11988,2,0,0,0,0,0,0,0,16,0,2,4,16
1394,1072,0,0,0,0,84,0,0,0,0,0,0,0,0,0,23,0,2,2,6,25
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
148,120,0,0,0,0,84,0,0,0,0,0,0,0,0,0,2,0,2,2,3,4
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5
903,763,235,749,229,499,0,229,499,5,0,0,0,0,0,0,10,5,0,3,6,15
1426,1378,1258,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,3
1542,1192,0,238,0,130,84,0,130,2,0,0,0,0,0,0,25,2,2,3,8,29
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
1320,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,4,22
334997,234687,235,266,0,158,84,0,158,3,0,0,0,0,0,0,5854,2,2,3064,3069,5858
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
1542,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,2,6,25
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
132,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
148,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2
0,0,0,558,0,342,0,0,342,4,0,0,0,0,0,0,0,4,0,1,3,4
148,120,0,214,200,180,0,200,180,1,0,0,0,0,0,0,2,1,0,2,5,3
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
148,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2
66,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
0,0,0,216,202,182,0,202,182,1,0,0,0,0,0,0,0,1,0,1,2,1
9860004,6949706,333294,210,0,102,228,0,102,2,0,0,0,0,0,0,165392,2,5,99110,64045,165399
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
1468,1132,0,0,0,0,84,0,0,0,0,0,0,0,0,0,24,0,2,2,6,26
0,0,0,864,808,728,0,808,728,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,864,808,728,0,808,728,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
1440,1104,0,0,0,0,84,0,0,0,0,0,0,0,0,0,24,0,2,1,5,26
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,252,238,218,0,238,218,0,0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
742,616,148,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,2,9
148,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2
0,0,0,558,0,342,0,0,342,4,0,0,0,0,0,0,0,4,0,1,3,4
9409465,6525397,5225,0,0,0,1170,0,0,0,0,0,0,0,0,0,163002,0,27,100318,63524,163029
444,360,0,214,0,106,0,0,106,2,0,0,0,0,0,0,6,2,0,2,5,8
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3
0,0,0,363,229,275,0,229,275,0,0,0,0,0,1,0,0,2,0,2,3,2
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,864,808,728,0,808,728,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
132,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2
0,0,0,860,804,724,84,804,724,4,0,0,0,0,0,0,0,4,2,2,2,6
0,0,0,216,202,182,0,202,182,1,0,0,0,0,0,0,0,1,0,1,2,1
977,823,235,266,0,158,0,0,158,3,0,0,0,0,0,0,11,2,0,2,4,13
1320,1012,0,0,0,0,84,0,0,0,0,0,0,0,0,0,22,0,2,1,4,24
1394,1072,0,645,603,543,168,603,543,3,0,0,0,0,0,0,23,3,4,4,8,30
977,823,235,266,0,158,0,0,158,3,0,0,0,0,0,0,11,2,0,2,4,13
1051,883,235,266,0,158,0,0,158,3,0,0,0,0,0,0,12,2,0,2,4,14
0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5
0,0,0,864,808,728,0,808,728,4,0,0,0,0,0,0,0,4,0,1,2,4
74,60,0,0,0,0,210,0,0,0,0,0,0,0,0,0,1,0,5,2,2,6
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
74,60,0,428,400,360,0,400,360,2,0,0,0,0,0,0,1,2,0,2,4,3
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5
0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5
1394,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,6,23
0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5
222,180,0,0,0,0,84,0,0,0,0,0,0,0,0,0,3,0,2,2,3,5
306,278,174,0,0,0,84,0,0,0,0,0,0,0,0,0,2,0,2,2,2,4
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3
0,0,0,558,0,342,0,0,342,4,0,0,0,0,0,0,0,4,0,1,3,4
0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
66,52,0,856,800,720,0,800,720,4,0,0,0,0,0,0,1,4,0,2,4,5
690692,680668,643420,765,0,441,210,0,441,6,0,0,0,0,0,0,716,6,5,3,6,727
0,0,0,243,229,209,0,229,209,0,0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3
0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4
0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3
74,60,0,0,0,0,84,0,0,0,0,0,0,0,0,0,1,0,2,2,2,3
1588,1224,0,0,0,0,168,0,0,0,0,0,0,0,0,0,26,0,4,2,8,30
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,3977,3631,3597,0,3631,3597,2,0,0,0,0,0,0,0,10,0,2,4,10
0,0,0,856,800,720,126,800,720,4,0,0,0,0,0,0,0,4,3,2,2,7
0,0,0,215,201,181,84,201,181,1,0,0,0,0,0,0,0,1,2,2,2,3
0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
148,120,0,0,0,0,126,0,0,0,0,0,0,0,0,0,2,0,3,2,3,5
0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,856,800,720,126,800,720,4,0,0,0,0,0,0,0,4,3,2,2,7
148,120,0,0,0,0,210,0,0,0,0,0,0,0,0,0,2,0,5,2,3,7
0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,864,808,728,0,808,728,4,0,0,0,0,0,0,0,4,0,1,2,4
977,823,235,266,0,158,0,0,158,3,0,0,0,0,0,0,11,2,0,2,4,13
148,120,0,0,0,0,84,0,0,0,0,0,0,0,0,0,2,0,2,2,2,4
977,823,235,266,0,158,0,0,158,3,0,0,0,0,0,0,11,2,0,2,4,13
0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,1422,808,1070,0,808,1070,8,0,0,0,0,0,0,0,8,0,2,5,8
977,823,235,266,0,158,0,0,158,3,0,0,0,0,0,0,11,2,0,2,4,13
370,300,0,517,0,301,0,0,301,4,0,0,0,0,0,0,5,4,0,2,7,9
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
74,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
370,300,0,0,0,0,6258,0,0,0,0,0,0,0,0,0,5,0,149,79,4,154
0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5
0,0,0,774,202,524,0,202,524,5,0,0,0,0,0,0,0,5,0,2,5,5
148,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2
0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,558,0,342,0,0,342,4,0,0,0,0,0,0,0,4,0,1,3,4
0,0,0,243,229,209,0,229,209,0,0,0,0,0,0,0,0,1,0,1,1,1
977,823,235,1130,808,886,0,808,886,7,0,0,0,0,0,0,11,6,0,3,6,17
0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3
0,0,0,10424,10026,9908,0,10026,9908,2,0,0,0,0,0,0,0,14,0,2,4,14
148,120,0,645,603,543,0,603,543,3,0,0,0,0,0,0,2,3,0,2,5,5
148,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2
1394,1072,0,238,0,130,84,0,130,2,0,0,0,0,0,0,23,2,2,3,8,27
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
977,823,235,266,0,158,0,0,158,3,0,0,0,0,0,0,11,2,0,2,4,13
148,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2
1394,1072,0,856,800,720,0,800,720,4,0,0,0,0,0,0,23,4,0,3,8,27
0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5
1425,1377,1257,0,0,0,60,0,0,1,0,0,0,0,0,0,3,0,1,2,2,4
0,0,0,243,229,209,0,229,209,0,0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,1206,606,888,0,606,888,7,0,0,0,0,0,0,0,7,0,2,5,7
0,0,0,243,229,209,0,229,209,0,0,0,0,0,0,0,0,1,0,1,1,1
148,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2
1426,1378,1258,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,3
0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,214,200,180,210,200,180,1,0,0,0,0,0,0,0,1,5,2,2,6
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
1522,1172,0,0,0,0,84,0,0,0,0,0,0,0,0,0,25,0,2,3,8,27
0,0,0,864,808,728,0,808,728,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
1662,1284,0,558,0,342,252,0,342,4,0,0,0,0,0,0,27,4,6,4,11,37
0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
444,360,0,214,0,106,0,0,106,2,0,0,0,0,0,0,6,2,0,2,5,8
0,0,0,856,800,720,0,800,720,4,0,0,0,0,0,0,0,4,0,1,2,4
0,0,0,860,804,724,0,804,724,4,0,0,0,0,0,0,0,4,0,1,2,4
74,60,0,0,0,0,168,0,0,0,0,0,0,0,0,0,1,0,4,2,2,5
